n,time
2238,0.0020873546600341797
2239,0.002086162567138672
2240,0.0021010637283325195
2241,0.002127528190612793
2242,0.0021697282791137695
2243,0.002119779586791992
2244,0.0021576881408691406
2245,0.00213623046875
2246,0.0021413564682006836
2247,0.002148270606994629
2248,0.0021300315856933594
2249,0.0021094083786010742
2250,0.00210726261138916
2251,0.002101898193359375
2252,0.002113938331604004
2253,0.0021123886108398438
2254,0.0021054744720458984
2255,0.0020989179611206055
2256,0.002121448516845703
2257,0.00210726261138916
2258,0.0021142959594726562
2259,0.002118825912475586
2260,0.00213623046875
2261,0.002112865447998047
2262,0.002112269401550293
2263,0.0021222829818725586
2264,0.002103447914123535
2265,0.002115607261657715
2266,0.0021233558654785156
2267,0.002115964889526367
2268,0.0021332502365112305
2269,0.0021196603775024414
2270,0.0021209716796875
2271,0.002117633819580078
2272,0.0021256208419799805
2273,0.00213468074798584
2274,0.0021268129348754883
2275,0.002151012420654297
2276,0.0021783113479614258
2277,0.0021588802337646484
2278,0.0021584033966064453
2279,0.002167224884033203
2280,0.0022226572036743164
2281,0.0022153854370117188
2282,0.0021834373474121094
2283,0.0021668672561645508
2284,0.002157926559448242
2285,0.0021821260452270508
2286,0.0021572113037109375
2287,0.0021435022354125977
2288,0.0021529197692871094
2289,0.0021326541900634766
2290,0.0021425485610961914
2291,0.0021479129791259766
2292,0.002154827117919922
2293,0.002149224281311035
2294,0.0022537708282470703
2295,0.002178192138671875
2296,0.002147674560546875
2297,0.0021401643753051758
2298,0.0021294355392456055
2299,0.0021371841430664062
2300,0.002135753631591797
2301,0.002149820327758789
2302,0.002138495445251465
2303,0.002158045768737793
2304,0.002172708511352539
2305,0.0021545886993408203
2306,0.002191305160522461
2307,0.0021924972534179688
2308,0.002211451530456543
2309,0.0022034645080566406
2310,0.0021914243698120117
2311,0.002200007438659668
2312,0.0022014379501342773
2313,0.0021791458129882812
2314,0.0021851062774658203
2315,0.0021663904190063477
2316,0.0021820068359375
2317,0.002196788787841797
2318,0.002187967300415039
2319,0.0021843910217285156
2320,0.0021997690200805664
2321,0.0021877288818359375
2322,0.0021756887435913086
2323,0.0021920204162597656
2324,0.0021854639053344727
2325,0.002217888832092285
2326,0.0021865367889404297
2327,0.002240777015686035
2328,0.0022231340408325195
2329,0.0022176504135131836
2330,0.002215147018432617
2331,0.0022542476654052734
2332,0.0021976232528686523
2333,0.0022301673889160156
2334,0.002226114273071289
2335,0.0022236108779907227
2336,0.0022302865982055664
2337,0.002216339111328125
2338,0.0022161006927490234
2339,0.002208113670349121
2340,0.0021971464157104492
2341,0.002213001251220703
2342,0.0022116899490356445
2343,0.002213001251220703
2344,0.0022405385971069336
2345,0.0022128820419311523
2346,0.0022112131118774414
2347,0.002213120460510254
2348,0.0022172927856445312
2349,0.002193450927734375
2350,0.0022194385528564453
2351,0.00221860408782959
2352,0.00223386287689209
2353,0.002216339111328125
2354,0.002272963523864746
2355,0.0022617578506469727
2356,0.0022177696228027344
2357,0.0021883249282836914
2358,0.002210855484008789
2359,0.0021944046020507812
2360,0.0022231340408325195
2361,0.0022319555282592773
2362,0.002254486083984375
2363,0.0022429227828979492
2364,0.0022492408752441406
2365,0.002228379249572754
2366,0.0022443532943725586
2367,0.0022448301315307617
2368,0.002226710319519043
2369,0.0022345781326293945
2370,0.002237677574157715
2371,0.002239704132080078
2372,0.0022192001342773438
2373,0.0022362470626831055
2374,0.0022085905075073242
2375,0.0022182464599609375
2376,0.0022240877151489258
2377,0.0022395849227905273
2378,0.002256155014038086
2379,0.0022652149200439453
2380,0.0022735595703125
2381,0.002244114875793457
2382,0.00232541561126709
2383,0.0022804737091064453
2384,0.0022722482681274414
2385,0.002283334732055664
2386,0.0022677183151245117
2387,0.0022699832916259766
2388,0.0022666454315185547
2389,0.0022629499435424805
2390,0.0022553205490112305
2391,0.0022478103637695312
2392,0.0022623538970947266
2393,0.0022510290145874023
2394,0.0022687911987304688
2395,0.00228273868560791
2396,0.0022481679916381836
2397,0.002264857292175293
2398,0.0022519826889038086
2399,0.0022939443588256836
2400,0.0022350549697875977
2401,0.0022884607315063477
2402,0.0022974014282226562
2403,0.002288818359375
2404,0.00227963924407959
2405,0.0022748708724975586
2406,0.002301454544067383
2407,0.002258777618408203
2408,0.002228260040283203
2409,0.0022374391555786133
2410,0.0022411346435546875
2411,0.0022469758987426758
2412,0.002236604690551758
2413,0.002254962921142578
2414,0.002240777015686035
2415,0.002232193946838379
2416,0.002249479293823242
2417,0.0022258758544921875
2418,0.0022276639938354492
2419,0.0022292137145996094
2420,0.0022236108779907227
2421,0.0022461414337158203
2422,0.0022449493408203125
2423,0.002231001853942871
2424,0.00223541259765625
2425,0.0022389888763427734
2426,0.002245783805847168
2427,0.00224149227142334
2428,0.0022444725036621094
2429,0.00224149227142334
2430,0.0022423267364501953
2431,0.002239823341369629
2432,0.0022444725036621094
2433,0.002260565757751465
2434,0.0022677183151245117
2435,0.00227510929107666
2436,0.0022797584533691406
2437,0.0022742748260498047
2438,0.0022873878479003906
2439,0.0022614002227783203
2440,0.002249598503112793
2441,0.0022673606872558594
2442,0.002272367477416992
2443,0.002278447151184082
2444,0.0022788047790527344
2445,0.0022940635681152344
2446,0.002286076545715332
2447,0.002285003662109375
2448,0.002275705337524414
2449,0.0023142099380493164
2450,0.002301931381225586
2451,0.002308487892150879
2452,0.00230252742767334
2453,0.002289891242980957
2454,0.002309560775756836
2455,0.002298116683959961
2456,0.0023058652877807617
2457,0.002288818359375
2458,0.0022853612899780273
2459,0.002300739288330078
2460,0.002303600311279297
2461,0.0022939443588256836
2462,0.0023032426834106445
2463,0.0023164749145507812
2464,0.0023192167282104492
2465,0.002297520637512207
2466,0.0022919178009033203
2467,0.0023005008697509766
2468,0.0022912025451660156
2469,0.002299785614013672
2470,0.002295374870300293
2471,0.0023102760314941406
2472,0.002296924591064453
2473,0.002310037612915039
2474,0.002305269241333008
2475,0.0023218393325805664
2476,0.002310633659362793
2477,0.002293705940246582
2478,0.0022830963134765625
2479,0.0022836923599243164
2480,0.0022857189178466797
2481,0.0023053884506225586
2482,0.0023077726364135742
2483,0.0023070573806762695
2484,0.0023145675659179688
2485,0.0023446083068847656
2486,0.0023255348205566406
2487,0.0022978782653808594
2488,0.0023723840713500977
2489,0.0023469924926757812
2490,0.0023332834243774414
2491,0.0023387670516967773
2492,0.0023349523544311523
2493,0.0023746490478515625
2494,0.0023720264434814453
2495,0.0023113489151000977
2496,0.002352118492126465
2497,0.00238645076751709
2498,0.0023360252380371094
2499,0.0023620128631591797
2500,0.0023659467697143555
2501,0.0023145675659179688
2502,0.0023369789123535156
2503,0.0024645328521728516
2504,0.0024777650833129883
2505,0.002433300018310547
2506,0.0024018287658691406
2507,0.0023764371871948242
2508,0.002446293830871582
2509,0.0024281740188598633
2510,0.0023584365844726562
2511,0.0023598670959472656
2512,0.0023611783981323242
2513,0.0024033784866333008
2514,0.0024203062057495117
2515,0.0023649930953979492
2516,0.0023691654205322266
2517,0.002354860305786133
2518,0.0023653507232666016
2519,0.0023345947265625
2520,0.0023441314697265625
2521,0.002362370491027832
2522,0.0023959875106811523
2523,0.002381443977355957
2524,0.002402067184448242
2525,0.0023862123489379883
2526,0.002417922019958496
2527,0.0025063753128051758
2528,0.002451181411743164
2529,0.0026990175247192383
2530,0.0024269819259643555
2531,0.0023763179779052734
2532,0.002390742301940918
2533,0.002380847930908203
2534,0.002389669418334961
2535,0.002375960350036621
2536,0.002439737319946289
2537,0.002402782440185547
2538,0.0023723840713500977
2539,0.00237429141998291
2540,0.00238645076751709
2541,0.0023649930953979492
2542,0.0023775100708007812
2543,0.0024014711380004883
2544,0.002391219139099121
2545,0.0023745298385620117
2546,0.002404451370239258
2547,0.002385735511779785
2548,0.0024071931838989258
2549,0.0023821592330932617
2550,0.0023938417434692383
2551,0.0023995637893676758
2552,0.0024243593215942383
2553,0.00241243839263916
2554,0.0023894309997558594
2555,0.0023897886276245117
2556,0.0024018287658691406
2557,0.002410292625427246
2558,0.002404928207397461
2559,0.0023998022079467773
2560,0.002428770065307617
2561,0.0024660825729370117
2562,0.0024367570877075195
2563,0.0024470090866088867
2564,0.0024622678756713867
2565,0.002463817596435547
2566,0.002446293830871582
2567,0.002469778060913086
2568,0.002481698989868164
2569,0.002446770668029785
2570,0.002483844757080078
2571,0.0024489164352416992
2572,0.0024597644805908203
2573,0.0024532079696655273
2574,0.00248563289642334
2575,0.0024453401565551758
2576,0.0024558305740356445
2577,0.0024514198303222656
2578,0.002454519271850586
2579,0.002468705177307129
2580,0.0024453401565551758
2581,0.0024487972259521484
2582,0.002431035041809082
2583,0.0024451017379760742
2584,0.002450108528137207
2585,0.0024726390838623047
2586,0.002461552619934082
2587,0.002458810806274414
2588,0.002451300621032715
2589,0.0024640560150146484
2590,0.002468585968017578
2591,0.002465367317199707
2592,0.0024788379669189453
2593,0.002485990524291992
2594,0.002482771873474121
2595,0.0024454593658447266
2596,0.002476930618286133
2597,0.002455592155456543
2598,0.00249481201171875
2599,0.0024482011795043945
2600,0.0024755001068115234
2601,0.002475142478942871
2602,0.002506852149963379
2603,0.002498030662536621
2604,0.0024950504302978516
2605,0.002489447593688965
2606,0.002532482147216797
2607,0.0025115013122558594
2608,0.002503037452697754
2609,0.002508401870727539
2610,0.0025131702423095703
2611,0.0025137662887573242
2612,0.002508997917175293
2613,0.0025038719177246094
2614,0.0024924278259277344
2615,0.0025354623794555664
2616,0.0025382041931152344
2617,0.002529144287109375
2618,0.002500295639038086
2619,0.0024743080139160156
2620,0.0025309324264526367
2621,0.0025173425674438477
